"D.345.Cirrhosis","D.334.Cirrhosis","D.520.Cirrhosis","D.451.Cirrhosis","D.473.Cirrhosis","D.464.Cirrhosis","D.507.Cirrhosis","D.514.Cirrhosis","D.569.Cirrhosis","D.588.Cirrhosis","D.605.Cirrhosis","D.607.Cirrhosis","D.541.Cirrhosis","D.524.Cirrhosis","D.614.Cirrhosis","D.513.Cirrhosis","D.606.Cirrhosis","D.527.Cirrhosis","D.388.Cirrhosis","D.309.Cirrhosis","D.128.Cirrhosis.non.HCC","D.123.Cirrhosis.non.HCC","D.122.Cirrhosis.non.HCC","D.138.Cirrhosis.non.HCC","D.127.Cirrhosis.non.HCC","D.109.Cirrhosis.non.HCC","D.114.Cirrhosis.non.HCC","D.111.Cirrhosis.non.HCC","D.108.Cirrhosis.non.HCC","D.130.Cirrhosis.non.HCC","D.134.Cirrhosis.non.HCC","D.129.Cirrhosis.non.HCC","D.125.Cirrhosis.non.HCC","D.116.Cirrhosis.non.HCC","D.131.Cirrhosis.non.HCC","D.132.Cirrhosis.non.HCC"
"PDGFRB_P343_F_01",0.412939802423476,0.522805531891015,0.323566367536301,0.356774593831844,0.545555968761621,0.513624085804097,0.525077211742827,0.456592538492495,0.431476137624861,0.581371419623984,0.423485852100955,0.381570019498468,0.493802071605494,0.342494894486045,0.505530761874402,0.49700557796703,0.459280406591572,0.327696062265022,0.314140885660128,0.623640143119957,0.212531752751905,0.548129083163862,0.383698712791633,0.470099644428204,0.334251784642071,0.303040705916757,0.369977669733779,0.523740358609636,0.0358549599128419,0.422355513362677,0.582446980647667,0.252475704836862,0.598452425257412,0.425951474539174,0.273979111964573,0.46154346736775
"PECAM1_E32_R_01",0.0900091474823634,0.148790050568836,0.177740064338002,0.151950698126148,0.138222589184151,0.123231155490643,0.152470261352783,0.222547634933151,0.12734331431513,0.101928939755116,0.161768366985941,0.185388593051727,0.210217414877467,0.152707482993197,0.167696854285685,0.180935151207319,0.125838153247684,0.0651683998433934,0.232919195480054,0.165463734179091,0.0846029245345818,0.212935132317845,0.141594380644442,0.217700893580698,0.054295805554975,0.0949315174870655,0.200250306549519,0.138765046243099,0.327827976102306,0.121008911426467,0.131320000327727,0.107846967003356,0.0954386040291525,0.15704522155143,0.164685841319118,0.221075064264257
"PECAM1_P135_F_01",0.098755314244737,0.103449010289791,0.0871615212969512,0.100719888571219,0.104124553876116,0.132399682161303,0.132317654936163,0.0893018950563977,0.0813928094088597,0.0855399395947149,0.0921986790232674,0.134393711642431,0.102813704253033,0.0962100304289368,0.109288500353705,0.0354173768265782,0.145764723952733,0.0712364121114137,0.0956312906446477,0.089930786684131,0.0664032478437847,0.119051138043157,0.0833237399219559,0.080916837484841,0.0742852336695644,0.0606742257395151,0.0639784710640481,0.0663591180808129,0.104964204323105,0.0909620174805076,0.106055796284833,0.110560626790972,0.136513934813415,0.101855934097127,0.084134986935561,0.066848508307679
"PEG10_P978_R_01",0.103703112802776,0.256295132263254,0.135513177475877,0.116782686545348,0.101792511666918,0.111966428692561,0.12239924324677,0.142089772522503,0.121812204918182,0.134390236781408,0.118430797153099,0.138234948949654,0.108912615058291,0.163236929922136,0.107414274649705,0.33925146887976,0.128025074701104,0.0732154238368388,0.106996461190507,0.0977118970353666,0.125711654255101,0.106734023630696,0.154514940440137,0.135770152841313,0.10844309935688,0.0432284134573191,0.088008682867113,0.209326291785696,0.0458506648482782,0.118014837860476,0.11075321953572,0.18770002734042,0.219032545503262,0.120316562708686,0.192114605959982,0.202200246955633
"PEG3_E496_F_01",0.07158742124186,0.10396159684512,0.11136176507996,0.068137814054246,0.0765141549997111,0.0510138992794424,0.102318435385812,0.0593136849647266,0.09976513478459,0.0958256772142624,0.0646539480812311,0.0775652474817473,0.0876900249321537,0.0963079188182761,0.0768963565755323,0.103935112228353,0.0856199859837245,0.0832755236085076,0.052955968759823,0.0680644806621175,0.0893363025186396,0.0964906001167414,0.0958499647493493,0.0886307512456751,0.0631261312066894,0.054360716268466,0.0829018123879705,0.0695450801276518,0.0605307296034503,0.0874360298605568,0.0918677078848847,0.0691348469625663,0.083596726768699,0.0786536900010293,0.0999330630320075,0.0730495103373232
"PENK_E26_F_01",0.61028555561527,0.862948365186783,0.810345386604414,0.858563716485027,0.79009528098167,0.861878405849092,0.609383412201411,0.835513237288928,0.748387846914773,0.679599138845932,0.815811565617002,0.862827798989315,0.801472945315261,0.793363097615603,0.876564743037611,0.803162543248083,0.856159215600035,0.777441507478158,0.849408906221288,0.747666629508396,0.806088253552698,0.85107631020353,0.823299438675777,0.770659227685265,0.719144926255892,0.80633333252068,0.788776871639811,0.814687855042642,0.465529510942752,0.771975037345218,0.715692686492517,0.780010139107111,0.798578943523051,0.787582590805636,0.662747952816078,0.762632431930246
"PENK_P447_R_01",0.0820232926036991,0.0741183813585769,0.0651582622252075,0.12868869665131,0.0850008182750761,0.0607348995231936,0.063927112373126,0.0907781087396325,0.0769724650158323,0.0963592033531491,0.110486648041063,0.0631630615454982,0.081499128471754,0.0905691732447029,0.0965889623229567,0.0725156147065936,0.0981339788279961,0.0732841683960866,0.0624237475833849,0.0582884041888039,0.0698913225793392,0.0787156875648957,0.113142690368224,0.116848923545311,0.0691636183035501,0.100385025405815,0.0622813856839365,0.154927740269788,0.0643936915123356,0.0881016500144738,0.129649446711431,0.0933450021338779,0.10040152387217,0.062858374456124,0.0973746757793623,0.153190749434881
"PGF_E33_F_01",0.0994948528998144,0.182405563438083,0.104534233767631,0.0892444846531528,0.114736575833027,0.0981960268770085,0.104014140859201,0.0955778278645936,0.103170802645224,0.110049941799827,0.102859867292886,0.102280650174304,0.102812247532497,0.100292432139235,0.111427735443408,0.112195230567122,0.10508069187081,0.106746736160945,0.116003324406686,0.0932822815564856,0.120444377662849,0.124276013167661,0.120168090742883,0.125031082818839,0.149662189430304,0.179305042455658,0.149039176751376,0.115080462312669,0.122141283331085,0.15509739159224,0.138280026839633,0.126245293088623,0.131960025055521,0.147368555214616,0.142585906651517,0.138372688742956
"PGF_P320_F_01",0.785775864579753,0.767280895593257,0.787907544228293,0.728577788770715,0.708220379943681,0.823267910218305,0.761915406108488,0.689367535365105,0.812969344806784,0.797718738707599,0.636278417764247,0.758562617153523,0.753498139010122,0.751315852477191,0.812384199665117,0.855062239624642,0.739640039741224,0.709928657863779,0.70739530700246,0.688129686150907,0.658042604428282,0.701569207552318,0.617786691004579,0.744776786780944,0.632888037741137,0.591470560537413,0.668986261391482,0.7985368899039,0.864628135907861,0.57526207405022,0.79723831214246,0.743131245761114,0.722070338735293,0.689987152389241,0.668041583598769,0.817277326383566
"PGR_E183_R_01",0.0944152496066948,0.298632062805061,0.106263822689532,0.169845462770577,0.131055558338761,0.0710620124942646,0.119157765086254,0.189986733662298,0.183323967957346,0.128406363608745,0.125614045286748,0.139115051466502,0.132229652232249,0.213125581395349,0.100398217119293,0.217818215777046,0.165621369424246,0.199053723274249,0.164761431411531,0.113415733738754,0.101742144388197,0.243379256949526,0.151272511130543,0.147770270638131,0.129516505228945,0.0526719035124214,0.134970434531021,0.197242699534852,0.0578516943853945,0.250704006309674,0.152616293188021,0.156534615068219,0.118178354868409,0.15519819633285,0.131917334379042,0.102820465711695
"PGR_P456_R_01",0.144153444709853,0.0691911869225302,0.175250744245349,0.212703667560189,0.103495351925631,0.260462883252765,0.20424269061575,0.154724433548005,0.08230309362122,0.100586135168541,0.11028977293282,0.0933344302562686,0.184706675152559,0.0448674740710139,0.145737423668355,0.23588041931535,0.130672110213845,0.108318052481821,0.154698526415135,0.0799696592078886,0.209478283466185,0.0440812193754859,0.138291952308221,0.113313037396635,0.0733767908878041,0.0755798767668204,0.127862823299023,0.125896423717945,0.0422778089942067,0.124365562370251,0.0895574261623906,0.0527828372877609,0.0729615350214427,0.0819742900997698,0.0735692564103683,0.0884582104858351
"PGR_P790_F_01",0.620144706049081,0.628537769940158,0.626148533461555,0.633388203978705,0.675678559863405,0.718902710308432,0.75077192884262,0.668641171043083,0.650343474513081,0.707122849445907,0.643715100630699,0.670408634852483,0.656186550517609,0.716829375737164,0.597032150724094,0.64355819233868,0.649463301546536,0.633273856664408,0.595980864565317,0.620542764077916,0.622228880869562,0.698332896264938,0.682548042704626,0.692896668453509,0.690624870502657,0.656213359542037,0.66321049561667,0.739518888980739,0.659044995408632,0.682785700622729,0.711821379244787,0.714104237728274,0.667442671509903,0.726633689143452,0.72475363845367,0.704850601991973
"PHLDA2_E159_R_01",0.327525045384253,0.271044572040964,0.264996624271682,0.255352449298363,0.278706485356977,0.244576753818276,0.195983060086377,0.235149234473049,0.31991335465084,0.203750682499415,0.274291417798127,0.360606558026592,0.311729204933088,0.218251929278545,0.254744906843113,0.164938816708682,0.379821544320836,0.269105669470093,0.318494801098195,0.324235508644751,0.36835964339886,0.284290596406129,0.31821123347698,0.278766793867671,0.198105275282193,0.178936833089133,0.212679134509149,0.340154130046147,0.541625989180746,0.178901609709908,0.468833903658858,0.250693144688006,0.382808154437992,0.227925266117257,0.280355151877736,0.41054153626748
"PHLDA2_P622_F_01",0.422052977441201,0.298139088136336,0.36683999808141,0.476777635719906,0.377602267515732,0.394237812936601,0.325185590568615,0.430254866810957,0.390734839889912,0.308264442907812,0.351863153611965,0.386057428244708,0.470043171285925,0.455132148871779,0.337566227676849,0.311074449159702,0.277455325438801,0.493652242240161,0.455213385644312,0.451958114379962,0.261726507234659,0.551814728522908,0.403045199793416,0.435955933542815,0.384856668635891,0.407926736310245,0.38025741498361,0.342203373043946,0.393726997750063,0.337220151875397,0.517524552516364,0.410303422848886,0.489823692062709,0.460654605530428,0.355837666941543,0.238324518110059
"PI3_E107_F_01",0.707997932992739,0.623295296409686,0.727314430512473,0.617501618763636,0.549821573606859,0.780377108683822,0.774210949882446,0.697952897009309,0.782453894952984,0.784352099443521,0.697199018086805,0.625508265351893,0.713004792323828,0.743850499543871,0.692397927280307,0.687041117904894,0.62987106230679,0.736121759722047,0.718753593193055,0.700382634326556,0.75816437304157,0.60452681532354,0.613096879968511,0.59489502654781,0.70139672487617,0.736074136118951,0.64962371949892,0.684012564055406,0.598932148689134,0.488297274280721,0.644049572519268,0.645826463691654,0.787019257450469,0.705172191148506,0.717178129043224,0.72727013613513
"PI3_P1394_R_01",0.0413247424573694,0.0811317182458604,0.0393969492912877,0.0458108189542615,0.063866457411899,0.037503809585667,0.0557146809218156,0.0557179754266264,0.0530167579413683,0.0477782823487319,0.0557772047621974,0.0355348283389561,0.0609451768380312,0.0288915390166997,0.042990522074377,0.221050660576593,0.0428228104064242,0.0699557010191127,0.0509561264940755,0.0318890588886357,0.0351750718804621,0.0475022199437919,0.0601064043096419,0.0469966501980819,0.0345391723642652,0.0309307428286758,0.0533352501437608,0.0891147644258144,0.0409232217527421,0.038715742878719,0.0329532684543189,0.0443738448411037,0.0547030285260355,0.0787087079170072,0.0465297511586687,0.0816057216565742
"PI3_P274_R_01",0.0389611798462815,0.0346614037251758,0.0603427031189834,0.0502180731157503,0.0910349995650981,0.0291656165994624,0.051073412788034,0.0938600769522571,0.264756558687093,0.0321328115445762,0.0653341993386868,0.112692164476834,0.0704079481609796,0.0533787039524461,0.0484715472644615,0.0331828614122289,0.0939826082006177,0.0831546615874029,0.0889095147642894,0.055651583527206,0.0282606987732747,0.102021408661842,0.0740182916024916,0.0574352022207159,0.0252256021757585,0.0985673525156727,0.10138794417227,0.0886695852192625,0.0366354905003565,0.124302645697888,0.0317562511005459,0.0760649270202491,0.112241006737003,0.0727623404875642,0.0928876850019252,0.0393440925621546
"PIK3R1_P307_F_01",0.912999198837636,0.725548108599341,0.92774042776583,0.893298059964727,0.883913733012982,0.88598247963534,0.91208769999807,0.88483519600948,0.90851615785043,0.908494700213596,0.907191203854225,0.881640010978318,0.896221801063765,0.900407849501399,0.898292136115038,0.887552860448416,0.91938200354809,0.933722953075078,0.936121367488665,0.891373930144587,0.941012059833336,0.906943552415614,0.887788331071913,0.89191867186058,0.91901963490553,0.931563534885949,0.902278088451197,0.913056032206969,0.864560936486809,0.86261041115545,0.891740387141981,0.898408035253484,0.915284305828856,0.929147387407941,0.916626846298132,0.873633622314361
"PITX2_E24_R_01",0.103421706831299,0.18705543383655,0.139103257053466,0.188975713527545,0.119932727024708,0.11493494682448,0.133002228824904,0.1089553137914,0.131321159801912,0.139797034755437,0.112504431501646,0.14609710058783,0.104604998408341,0.161966236867993,0.135021622526937,0.0906208430663896,0.083789746636466,0.0771032125387652,0.0959508762785849,0.07532529427358,0.0923168827948445,0.143084281479129,0.121781510149175,0.124256345775333,0.0945420391931964,0.14820513748846,0.125562454640755,0.156028917413173,0.19150084438378,0.113344408979122,0.138454004660565,0.11491265626161,0.142968012615811,0.087456876838557,0.124578628099106,0.121819893460691
"PITX2_P183_R_01",0.392007040571978,0.424048900257505,0.794730222899612,0.307227560719884,0.620990191600879,0.647776362773741,0.642433275933552,0.295771413945225,0.298448993556481,0.512463974043,0.454265218916508,0.426493218852023,0.375654608554163,0.139066190552842,0.726548336287242,0.522952663326858,0.050861128367902,0.183306267944851,0.478398780946552,0.355815591004081,0.19558990907158,0.435503890329752,0.320650595410979,0.212326371685543,0.249240028144576,0.253202529711005,0.155021328773984,0.424693907655996,0.283770848015034,0.116439341939198,0.345212289501971,0.319234552730352,0.161857359589653,0.112931889793827,0.1641702720829,0.298580759560306
"PKD2_P287_R_01",0.898059750240443,0.889225162580767,0.909973499068506,0.902201209332342,0.905666718222212,0.915050502878198,0.905537019836966,0.909979427098049,0.914006406085553,0.873888914684394,0.914573653579294,0.900793152877746,0.892266872515457,0.914410421527859,0.878080708701934,0.917279215348167,0.90317577882426,0.932935350876555,0.928074726154829,0.901184964858836,0.883679928627568,0.902094040785315,0.876212032884014,0.899344160037251,0.894200226226816,0.900226695613154,0.891318041047714,0.819455329153605,0.900909687949073,0.857310932917423,0.874857861332772,0.913459896915324,0.884464151411819,0.919359797168931,0.896851667106163,0.884650534325958
"PKD2_P336_R_01",0.0911357199000972,0.0813948972855423,0.0510943319218407,0.0657507869939084,0.0522863642488566,0.124291586602778,0.0421452369863504,0.0655996382416641,0.071660776454081,0.0549952004725689,0.05394897994891,0.0405499871364755,0.0570630423793074,0.040887326641205,0.0495393262423962,0.0505247305437748,0.0632728263396831,0.0474888721392867,0.0617050185586449,0.043111243220996,0.0497974810352117,0.0407471785928668,0.0555048421052632,0.0466812423852997,0.0536898293775617,0.0449482628219116,0.049481800886513,0.0537944758286668,0.0473262248071408,0.0629144479051542,0.061242336134742,0.0543723160617996,0.05325123045901,0.0523010930515,0.0549602778972997,0.0673759619515972
"PLA2G2A_E268_F_01",0.711630398056089,0.830849430118549,0.780605207796369,0.79476981988638,0.785279874478982,0.784524444391182,0.765672888489093,0.728726301547977,0.803204650308472,0.753180713611375,0.723292646020377,0.745398051099795,0.766780969125408,0.783569508110014,0.69140659148527,0.742697511327351,0.75432147389611,0.734920804279561,0.812681693152042,0.751093541776319,0.819876225152342,0.753354345962082,0.743646553917104,0.776441231263566,0.780785416923763,0.787759212309549,0.736034751207003,0.753429322436123,0.706645963331951,0.700216335540839,0.681378586679311,0.795978159541883,0.781540888187857,0.767530660881719,0.686998191402204,0.663726104619535
"PLA2G2A_P528_F_01",0.415817762717626,0.415764270693456,0.763857919164891,0.274043866416841,0.609100623844732,0.766637744034707,0.707614421408036,0.348686332398839,0.592504783612981,0.814782954793483,0.553035302991528,0.453586801146754,0.508369426106825,0.14836557472716,0.790552635770027,0.607052338983587,0.395652529724211,0.482368524978609,0.551410662644768,0.40145425789933,0.276611162746735,0.61050664078647,0.473959009418314,0.170302685745207,0.372213600045985,0.440218264217778,0.081458607692657,0.516900683601336,0.310112130775608,0.305937242183722,0.346034871343831,0.42666412064036,0.304522958899673,0.390024852261348,0.127746967790117,0.0648254072016125
"PLAGL1_E68_R_01",0.0709414577982464,0.22639649938897,0.0833009429592201,0.0524913755304979,0.0453163594907847,0.187769529869212,0.066213195798606,0.0427546111697065,0.0914620426353495,0.0525114878783077,0.0646747208353977,0.0502394644139483,0.0870832176981327,0.0427949216940043,0.0831097532606504,0.0537281954391669,0.134607662035178,0.112483305509182,0.0796981322723756,0.0720566146735991,0.0405306159919214,0.053987365172242,0.0611590389187088,0.0685465598467813,0.0556396669190008,0.169271545961329,0.0952796186489943,0.0507001956480579,0.0646781230522661,0.0657918431581337,0.0525501861665452,0.0492002595455433,0.0531117456060389,0.0503370194453999,0.0479523790584523,0.0630727627823126
"PLAGL1_P236_R_01",0.0974890868230006,0.0476096658022304,0.0727854276688905,0.0531980267602813,0.0798823166691813,0.0753960094101246,0.0879374754227291,0.0973606830965395,0.121517265712139,0.195658232442382,0.0714342386536487,0.15484462684015,0.112149379574773,0.0741510031780373,0.0866934599926927,0.0544538604393024,0.225585006611113,0.102035568217139,0.120639763965679,0.0794747516414011,0.114057453107581,0.11353169108321,0.0830262827337871,0.138740996830884,0.061042919287357,0.0903888820102332,0.072023375902053,0.0712251612470031,0.132444901115211,0.140771878476552,0.103306302639406,0.111115882797831,0.149470180681973,0.155982818651922,0.0897347303261975,0.0641424320416264
"PLAGL1_P334_F_01",0.701808451275808,0.540248917915621,0.908426560502426,0.709099027118485,0.907362019848966,0.9229506015193,0.909454735102118,0.802194315701919,0.321299832393256,0.892281457893395,0.782363961793881,0.668133924857896,0.769771247489091,0.480169267248652,0.905921064025077,0.802764617977171,0.257063655787225,0.76663295429696,0.597021273894246,0.717364265250507,0.320278887849673,0.832300933552993,0.807009951153082,0.547603765511339,0.25360410354861,0.0617272890163053,0.3130228723572,0.806236798993353,0.0652466303549455,0.241010824926703,0.692484275508619,0.685535152369565,0.543788209197533,0.352493327304815,0.242495977633002,0.425859932251935
"PLAT_E158_F_01",0.172039513280796,0.247648095431747,0.19580971586066,0.240944651069053,0.179994479249178,0.165171260749762,0.239535848202963,0.216995910107703,0.231233628420107,0.159625395790083,0.261578963880116,0.287255265640654,0.158224960748882,0.228566298590538,0.257410447575253,0.250678447651131,0.153231106028299,0.197049219564734,0.216231128384141,0.180231161065878,0.153038522604653,0.246481547851484,0.221510167830454,0.235904801188743,0.230933573515633,0.158255608052421,0.172031824101769,0.221911538949871,0.0845626996490897,0.198070714904054,0.238295353183537,0.182172403083265,0.192805049753999,0.267808594618512,0.210710147604574,0.296820896774923
"PLAT_P80_F_01",0.463106430559993,0.486275913957051,0.371114260524708,0.543681085665819,0.559650207366772,0.430249143117953,0.438618345192647,0.560699800646181,0.613201765646092,0.453650468133934,0.412009035925089,0.611052180480478,0.558596850259417,0.491654096365193,0.382963682954847,0.35426719904343,0.671371970229122,0.46464833454655,0.5013730619281,0.467885266323162,0.483385244046906,0.476650261766411,0.486540193429657,0.54586372433553,0.310320330663911,0.477315813146025,0.445596961086,0.609729167268838,0.56545258655346,0.512021291329623,0.54070786745911,0.608805097807204,0.535981031416716,0.557659839311984,0.458767895532024,0.290309334793321
"PLAU_P11_F_01",0.0647334254004415,0.0567983559608177,0.0744347728840096,0.0923353929556231,0.0680534020893945,0.0720712903868525,0.0651060863433864,0.0712006090973815,0.0836012365356932,0.0745270150841585,0.0686779925291644,0.10916768163653,0.0947197539302803,0.080367478406652,0.0685621438237368,0.214814980302793,0.0486428511030312,0.0524950143784224,0.0554465495004218,0.0929284432753599,0.0646612651953973,0.0604287799821372,0.0844145201366262,0.0794336492501766,0.0812045902084607,0.0929984532275213,0.0652711027663738,0.0995400051081878,0.144032947785334,0.0791807653668127,0.0711747872300888,0.0847661968596607,0.0668422232182878,0.0851400295873081,0.0629486549132542,0.0693442408946521
"PLAU_P176_R_01",0.955626717582015,0.945427741310664,0.951525666501911,0.954092236050277,0.956593137885769,0.960086131973901,0.958768370902847,0.966407700790135,0.960868015857696,0.936379644340531,0.96223491671269,0.965616267824991,0.958359706512638,0.960248802459427,0.947931081744267,0.941389743127311,0.961920313784147,0.960840348052866,0.962584311273275,0.956753475464952,0.965889929310017,0.958885390602639,0.957932422226765,0.95072436322318,0.955580009124133,0.970298240094931,0.945609477036443,0.97221167989028,0.946782982660692,0.952676404740657,0.954760650608948,0.96167481440648,0.954484881074084,0.968496430581148,0.962792573951743,0.937642779604997
"PLAUR_E123_F_01",0.394855253171419,0.401548447712787,0.25893631077605,0.429327383238534,0.374182892081877,0.363575469293226,0.400948901543322,0.341234326812017,0.421820596782305,0.299009046559548,0.31504141269335,0.454815219454385,0.416220247154076,0.403553826271526,0.296904101857539,0.141534025296966,0.511309334182861,0.368799037120797,0.415791244532506,0.337835456373911,0.239691060761559,0.256923767081419,0.341844233018014,0.419202057500984,0.357137051418863,0.423368528304148,0.406130171473132,0.296199931067574,0.216327091376207,0.297471981897713,0.385074120220181,0.385109260889093,0.331984168918043,0.34984344675896,0.343661133522915,0.456828088612886
"PLAUR_P82_F_01",0.0592419020652382,0.0444816087105004,0.0484969172442845,0.0598760657242675,0.0480034685709294,0.0720130867276365,0.0708552914273296,0.0685869918516941,0.128047257603892,0.0759089695830287,0.0729394845128667,0.0657027176801891,0.0607477544037018,0.0963515629759435,0.0609405597565752,0.054153168235746,0.0518618738164916,0.0512676621648741,0.105817431231307,0.0856966658709318,0.0676922082217398,0.0960118774197782,0.0765016982506599,0.0872483836108211,0.061766124488795,0.0593853373017518,0.104776383061845,0.0589415726246815,0.0685581959170583,0.0655438264168421,0.0650905828578723,0.0609486106681176,0.078827244816533,0.088361120252326,0.0664332541397974,0.0848330947116233
"PLG_E406_F_01",0.944676160722738,0.879042298940499,0.939101186172396,0.94765799054502,0.940081950695237,0.934751790354655,0.942435081127555,0.943591314160927,0.955084261639532,0.951184968953319,0.954684959389995,0.955095229713079,0.932498967368856,0.957146333995431,0.938387710104614,0.936864658074324,0.954984019779292,0.957348186232505,0.947189447570642,0.957108510694926,0.951682043798423,0.94229215545602,0.948692619591839,0.945684345635495,0.945626976349053,0.950074179768774,0.948850894533132,0.959666654863387,0.965989382896316,0.931739828454104,0.954695254722718,0.955951224191066,0.952650394185468,0.951013941776726,0.96023547859098,0.945504324874925
"PLG_P370_F_01",0.504167986495644,0.536085224606949,0.732067458758837,0.674783100183694,0.641817966493883,0.675045606272318,0.718773987173422,0.598518914356329,0.739678081451874,0.706548245900162,0.669614305719758,0.58322695940771,0.643335595725855,0.69783761305749,0.642892698564403,0.566053964828893,0.482905435446071,0.542783612714753,0.57104040503566,0.690243489276455,0.61805058846479,0.710803791668327,0.611924576003371,0.590123119822365,0.675302993480489,0.767234102818298,0.674308297962061,0.620758458638001,0.424027228844762,0.537958927825204,0.614433986145951,0.569043437680376,0.693329112602586,0.527528357564606,0.646533995633879,0.573485618826264
"PLS3_E70_F_01",0.309412412691111,0.471136256940735,0.0978486341381572,0.284528444053749,0.253377664804551,0.47514172150909,0.283995973109532,0.258471627531004,0.416847007605958,0.265929339219631,0.245830260763875,0.31640278286342,0.252634055023572,0.29976452420037,0.201623520086734,0.425964662124443,0.326776490345404,0.244162994463447,0.264296386042412,0.209728506165819,0.322491544532131,0.300586804992705,0.240859932350101,0.367146631493672,0.205036845088671,0.355089773382064,0.189351403678606,0.242975757143197,0.0459075352398631,0.328584198179522,0.17591772719644,0.320621881162041,0.427896944446396,0.355526462168799,0.337484284260312,0.545179770306048
"PLS3_P94_R_01",0.260723715894183,0.159266569133519,0.163370068432452,0.273387515758802,0.19805348421633,0.0855971206561243,0.206249140342029,0.291295644150429,0.330572278829935,0.162941746144185,0.205858929906027,0.338980607021844,0.335125717655838,0.199438514803181,0.25333228131082,0.305929803972952,0.168453548185409,0.201049491525424,0.233854036396159,0.214050652797645,0.234593825770939,0.260200375434231,0.24316343894336,0.327246959702515,0.25089345329612,0.226570221942672,0.27923813766986,0.335785766902028,0.0536441945633672,0.183545119792207,0.311973754836849,0.333891586120885,0.155646327679734,0.220972916726884,0.230039184452679,0.217836943512239
"PLSCR3_P751_R_01",0.0822075259475118,0.138523011245314,0.0600002494294302,0.097184834660395,0.0582272912935558,0.0555909351692484,0.0672612619505119,0.101836197165433,0.122507155342976,0.102722737786696,0.0675227846883314,0.0793981846197395,0.0736190188163206,0.0803945740602309,0.10025167624061,0.171511329644918,0.128629574397266,0.074513673815727,0.0589056795015031,0.080519943597141,0.0762341871659048,0.138937605783738,0.0906887513115662,0.0874365833965993,0.0706465945117381,0.0807679601342644,0.0683023282863183,0.109344422700587,0.0771121577348172,0.100290530393409,0.15991880298354,0.0925854272988903,0.118729334499881,0.108805717683599,0.0787456511035872,0.229654176168852
"PLXDC1_E71_F_01",0.981605290550443,0.969911272241568,0.972010914363962,0.973327548678243,0.981927464529583,0.978616089165848,0.977682292261864,0.978950661513155,0.977987412915092,0.9750757106137,0.982818185242382,0.982601883555375,0.975116570730295,0.985499711961333,0.972019918112127,0.977749754798935,0.983709747775835,0.981793745303197,0.980092837706391,0.981543662297785,0.982172865826132,0.98190816677057,0.981709579812743,0.973279849276884,0.981073656667129,0.983291732578097,0.973552976958451,0.984666469861942,0.983850300935739,0.978161782448991,0.98285244440539,0.983207691467278,0.981675058827401,0.984332620903801,0.982482278584149,0.976942876373636
"PLXDC1_P236_F_01",0.0457271587993077,0.850219635188906,0.790828036864065,0.906710554510607,0.90517861400103,0.887422214362296,0.898323135310975,0.909153067221193,0.811825735423778,0.845851175815304,0.910357385601705,0.820300430526744,0.816867002554231,0.918309683296839,0.873266603411333,0.742214085291835,0.896187619728062,0.888412301231999,0.87162760664586,0.903550398902881,0.92948242299973,0.917969153609218,0.924641633684771,0.0644265704925057,0.882557774328489,0.90859074038684,0.922215713361428,0.917859902911213,0.866235733984456,0.839249110721945,0.925184126358679,0.920788317217425,0.9192257880299,0.931763864936997,0.929339421165034,0.907509283921673
"PLXDC2_E337_F_01",0.0433247537706261,0.052638877882558,0.0496788393298298,0.0535353944180722,0.0490014461980469,0.0514016216833955,0.0718969096170174,0.0492395362405993,0.0498794254359906,0.0530674969065581,0.0526945815214736,0.051936543362114,0.0560057382133995,0.051298385558038,0.0463633538325344,0.0537543932547309,0.0546726195788255,0.0478427380259841,0.0523941154422789,0.0462566802180295,0.0581888984646813,0.0549259657539912,0.0542734172942222,0.0589851880291794,0.0531446100185298,0.0575414282506993,0.0559897974788001,0.0573951602782289,0.0558538308393809,0.0571821039841889,0.0578542223052526,0.0566040494115927,0.0549893410112026,0.0580091027015679,0.0575553763824959,0.0689778083432578
"PLXDC2_P914_R_01",0.217759120515041,0.397707257515712,0.155918259570834,0.284625326550254,0.158940344650595,0.252214738264472,0.21301753192542,0.159197781329836,0.30028827112526,0.148816924516452,0.182679926195559,0.295364454178507,0.298682874725943,0.239989235905764,0.192582582456553,0.296758938869666,0.2941627628698,0.153436867348741,0.187220789291795,0.252152482156003,0.176617716721933,0.333485199911641,0.218877475063272,0.360963598167855,0.160845129751361,0.162483383866294,0.292673626006959,0.372952587706481,0.0385028961403911,0.35171714405525,0.293579219377536,0.311368710593531,0.205354354131033,0.337505924150982,0.187520604848458,0.208574793325793
"PMP22_P1254_F_01",0.623673604427334,0.475985768737897,0.561572049408442,0.784986067267848,0.63687294174196,0.630883688234088,0.631442019526007,0.690699824590206,0.79173631041938,0.534044366942213,0.704909478651481,0.766968641974294,0.7252400627278,0.670305536760074,0.622601462785028,0.780535449827883,0.755449954712955,0.664989576362174,0.721760438389272,0.611749822751727,0.571873407163709,0.749466360977152,0.690008928415119,0.747912475034454,0.530570849029267,0.54365025625284,0.748930543288943,0.757093925197758,0.662520614857805,0.69080320495334,0.74441331373023,0.681246657520869,0.665944004383324,0.721042628868716,0.646674531779973,0.668278067326334
